SessionID,UserID,Date,Start Time,End Time,Duration,Platform,DeviceType,Channel,Rating,Product Type,Detailed Product Type,Interaction Type
192,361,2023-09-02,2023-09-02 20:39:00,2023-09-02 21:26:00,47.0,Mobile App,Mobile,Social Media,4,Movies,Drama,Scroll
193,464,2023-09-02,2023-09-02 12:21:00,2023-09-02 12:40:00,19.0,Website,Mobile,Paid Advertisement,5,Games,Action,View
194,18,2023-09-02,2023-09-02 23:56:00,2023-09-03 00:27:00,31.0,Website,Mobile,Paid Advertisement,5,Music,Hip Hop,Click
195,426,2023-09-02,2023-09-02 16:29:00,2023-09-02 18:18:00,109.0,Smart TV,Laptop,Paid Advertisement,5,Music,Pop,Search
196,48,2023-09-02,2023-09-02 23:16:00,2023-09-03 00:37:00,81.0,Mobile App,Mobile,Paid Advertisement,1,Music,Pop,Scroll
197,147,2023-09-02,2023-09-02 12:52:00,2023-09-02 13:23:00,31.0,Smart TV,Laptop,Organic Search,4,Music,Rock,Click
198,377,2023-09-02,2023-09-02 01:26:00,2023-09-02 05:03:00,217.0,Website,Laptop,Organic Search,1,Movies,Action,View
199,50,2023-09-02,2023-09-02 09:09:00,2023-09-02 11:46:00,157.0,Mobile App,Laptop,Paid Advertisement,2,Movies,Drama,View
200,82,2023-09-03,2023-09-03 14:29:00,2023-09-03 14:38:00,9.0,Website,Mobile,Social Media,5,Music,Pop,View
201,7,2023-09-03,2023-09-03 10:29:00,2023-09-03 14:03:00,214.0,Website,Mobile,Social Media,4,Music,Hip Hop,Click
202,126,2023-09-03,2023-09-03 18:44:00,2023-09-03 21:24:00,160.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Comedy,View
203,21,2023-09-03,2023-09-03 01:15:00,2023-09-03 04:08:00,173.0,Mobile App,Laptop,Paid Advertisement,3,Music,RnB,Scroll
204,454,2023-09-03,2023-09-03 16:55:00,2023-09-03 20:51:00,236.0,Smart TV,Mobile,Social Media,1,TV Shows,Drama,Click
205,113,2023-09-03,2023-09-03 17:05:00,2023-09-03 19:22:00,137.0,Smart TV,Laptop,Social Media,4,Movies,Documentary,Scroll
206,162,2023-09-03,2023-09-03 03:27:00,2023-09-03 06:18:00,171.0,Smart TV,Laptop,Social Media,4,Music,Hip Hop,View
207,411,2023-09-03,2023-09-03 07:42:00,2023-09-03 11:14:00,212.0,Website,Mobile,Social Media,3,Music,RnB,Share & Save
208,276,2023-09-03,2023-09-03 08:50:00,2023-09-03 09:17:00,27.0,Smart TV,Mobile,Paid Advertisement,2,Music,Pop,View
209,43,2023-09-03,2023-09-03 14:21:00,2023-09-03 18:13:00,232.0,Mobile App,Mobile,Social Media,3,Music,RnB,View
210,121,2023-09-03,2023-09-03 10:46:00,2023-09-03 13:04:00,138.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Comedy,View
211,487,2023-09-03,2023-09-03 16:48:00,2023-09-03 19:04:00,136.0,Website,Mobile,Social Media,5,Music,RnB,Scroll
212,156,2023-09-03,2023-09-03 16:59:00,2023-09-03 18:01:00,62.0,Website,Mobile,Organic Search,5,Movies,Animation,Search
213,298,2023-09-03,2023-09-03 00:40:00,2023-09-03 04:27:00,227.0,Mobile App,Mobile,Social Media,4,Music,RnB,Share & Save
214,450,2023-09-03,2023-09-03 13:32:00,2023-09-03 16:03:00,151.0,Smart TV,Laptop,Organic Search,4,Music,Hip Hop,Click
215,144,2023-09-03,2023-09-03 08:25:00,2023-09-03 09:12:00,47.0,Website,Mobile,Paid Advertisement,1,Movies,Action,Scroll
216,405,2023-09-03,2023-09-03 14:12:00,2023-09-03 15:38:00,86.0,Website,Mobile,Social Media,4,TV Shows,Action,Scroll
217,48,2023-09-03,2023-09-03 12:26:00,2023-09-03 15:05:00,159.0,Smart TV,Laptop,Social Media,4,Games,Action,View
218,48,2023-09-03,2023-09-03 06:09:00,2023-09-03 08:55:00,166.0,Mobile App,Mobile,Social Media,4,Music,Hip Hop,View
219,449,2023-09-03,2023-09-03 16:31:00,2023-09-03 20:28:00,237.0,Mobile App,Mobile,Paid Advertisement,5,Podcasts,Comedy,Search
220,259,2023-09-03,2023-09-03 20:20:00,2023-09-03 20:54:00,34.0,Mobile App,Laptop,Paid Advertisement,4,Games,Action,Click
221,124,2023-09-03,2023-09-03 17:23:00,2023-09-03 21:01:00,218.0,Website,Laptop,Social Media,4,Movies,Drama,Click
222,28,2023-09-03,2023-09-03 10:09:00,2023-09-03 12:59:00,170.0,Mobile App,Mobile,Paid Advertisement,5,Music,Pop,Click
223,39,2023-09-03,2023-09-03 20:43:00,2023-09-03 21:27:00,44.0,Smart TV,Mobile,Organic Search,2,Music,Pop,Scroll
224,358,2023-09-03,2023-09-03 23:38:00,2023-09-04 03:10:00,212.0,Mobile App,Mobile,Organic Search,5,Games,Action,View
225,47,2023-09-03,2023-09-03 19:34:00,2023-09-03 22:34:00,180.0,Mobile App,Mobile,Organic Search,1,TV Shows,Action,Click
226,309,2023-09-03,2023-09-03 02:48:00,2023-09-03 03:35:00,47.0,Mobile App,Tablet,Social Media,3,Movies,Comedy,Search
227,68,2023-09-03,2023-09-03 19:11:00,2023-09-03 19:59:00,48.0,Website,Mobile,Paid Advertisement,5,TV Shows,Action,Search
228,327,2023-09-03,2023-09-03 17:06:00,2023-09-03 18:42:00,96.0,Website,Mobile,Paid Advertisement,5,TV Shows,Animation,Click
229,471,2023-09-03,2023-09-03 18:23:00,2023-09-03 22:05:00,222.0,Website,Laptop,Social Media,4,Movies,Action,Search
230,282,2023-09-03,2023-09-03 21:41:00,2023-09-04 00:01:00,140.0,Website,Mobile,Social Media,1,TV Shows,Action,Scroll
231,283,2023-09-03,2023-09-03 09:51:00,2023-09-03 10:41:00,50.0,Website,Tablet,Social Media,4,Music,Pop,Search
232,259,2023-09-03,2023-09-03 10:57:00,2023-09-03 14:22:00,205.0,Website,Mobile,Paid Advertisement,5,Music,Hip Hop,View
233,142,2023-09-03,2023-09-03 01:18:00,2023-09-03 03:29:00,131.0,Website,Mobile,Social Media,1,Podcasts,Lifestyle,View
234,23,2023-09-03,2023-09-03 01:09:00,2023-09-03 01:30:00,21.0,Mobile App,Mobile,Paid Advertisement,1,Music,Pop,View
235,438,2023-09-03,2023-09-03 13:58:00,2023-09-03 16:38:00,160.0,Mobile App,Mobile,Paid Advertisement,4,Music,Hip Hop,View
236,230,2023-09-03,2023-09-03 01:02:00,2023-09-03 01:15:00,13.0,Website,Laptop,Social Media,1,Movies,Action,View
237,466,2023-09-03,2023-09-03 23:07:00,2023-09-04 02:18:00,191.0,Mobile App,Laptop,Social Media,3,Music,Pop,Share & Save
238,137,2023-09-03,2023-09-03 14:30:00,2023-09-03 16:04:00,94.0,Website,Mobile,Paid Advertisement,4,TV Shows,Comedy,Scroll
239,144,2023-09-03,2023-09-03 04:39:00,2023-09-03 06:03:00,84.0,Mobile App,Mobile,Social Media,4,TV Shows,Action,Scroll
240,63,2023-09-03,2023-09-03 04:02:00,2023-09-03 05:45:00,103.0,Website,Mobile,Paid Advertisement,5,Music,Pop,Search
241,276,2023-09-03,2023-09-03 05:22:00,2023-09-03 09:18:00,236.0,Website,Tablet,Paid Advertisement,1,Music,Hip Hop,View
242,316,2023-09-03,2023-09-03 13:00:00,2023-09-03 16:48:00,228.0,Mobile App,Laptop,Paid Advertisement,1,Games,Action,Share & Save
243,490,2023-09-03,2023-09-03 13:01:00,2023-09-03 15:30:00,149.0,Smart TV,Mobile,Organic Search,4,TV Shows,Docu-Series,View
244,179,2023-09-03,2023-09-03 03:02:00,2023-09-03 06:59:00,237.0,Website,Tablet,Paid Advertisement,4,Movies,Drama,View
245,368,2023-09-03,2023-09-03 13:26:00,2023-09-03 14:41:00,75.0,Mobile App,Laptop,Organic Search,3,Music,Pop,Scroll
246,213,2023-09-03,2023-09-03 10:17:00,2023-09-03 12:06:00,109.0,Mobile App,Laptop,Organic Search,4,Music,RnB,Click
247,34,2023-09-03,2023-09-03 13:49:00,2023-09-03 15:00:00,71.0,Mobile App,Mobile,Paid Advertisement,3,Movies,Comedy,Scroll
248,380,2023-09-03,2023-09-03 19:23:00,2023-09-03 22:49:00,206.0,Mobile App,Mobile,Paid Advertisement,4,TV Shows,Action,View
249,302,2023-09-03,2023-09-03 12:22:00,2023-09-03 13:34:00,72.0,Website,Laptop,Social Media,3,Games,Lifestyle,Share & Save
250,356,2023-09-03,2023-09-03 00:04:00,2023-09-03 01:33:00,89.0,Smart TV,Mobile,Social Media,4,Movies,Drama,Click
251,374,2023-09-03,2023-09-03 17:17:00,2023-09-03 19:44:00,147.0,Website,Mobile,Paid Advertisement,5,Music,Pop,Click
252,171,2023-09-03,2023-09-03 09:25:00,2023-09-03 09:57:00,32.0,Mobile App,Laptop,Social Media,4,Music,Rock,Search
253,79,2023-09-03,2023-09-03 11:46:00,2023-09-03 13:06:00,80.0,Mobile App,Mobile,Social Media,4,TV Shows,Comedy,Click
254,420,2023-09-03,2023-09-03 17:51:00,2023-09-03 21:38:00,227.0,Mobile App,Mobile,Organic Search,2,Movies,Drama,View
255,400,2023-09-03,2023-09-03 14:32:00,2023-09-03 16:49:00,137.0,Mobile App,Mobile,Paid Advertisement,3,Movies,Drama,Scroll
256,134,2023-09-03,2023-09-03 01:39:00,2023-09-03 01:50:00,11.0,Smart TV,Mobile,Organic Search,5,Music,Pop,Click
257,36,2023-09-03,2023-09-03 04:41:00,2023-09-03 06:15:00,94.0,Website,Mobile,Social Media,4,Podcasts,Game Show,Scroll
258,373,2023-09-03,2023-09-03 16:48:00,2023-09-03 18:09:00,81.0,Website,Mobile,Organic Search,1,TV Shows,Animation,View
259,30,2023-09-03,2023-09-03 11:50:00,2023-09-03 15:28:00,218.0,Website,Mobile,Paid Advertisement,3,TV Shows,Docu-Series,Click
260,113,2023-09-03,2023-09-03 09:19:00,2023-09-03 10:12:00,53.0,Mobile App,Laptop,Social Media,1,TV Shows,Action,View
261,115,2023-09-03,2023-09-03 00:54:00,2023-09-03 01:59:00,65.0,Website,Mobile,Paid Advertisement,4,Music,Rock,Click
262,490,2023-09-03,2023-09-03 05:39:00,2023-09-03 07:28:00,109.0,Website,Mobile,Social Media,4,Music,RnB,Click
263,119,2023-09-03,2023-09-03 20:24:00,2023-09-03 20:56:00,32.0,Mobile App,Mobile,Paid Advertisement,2,Movies,Comedy,View
264,352,2023-09-03,2023-09-03 17:54:00,2023-09-03 20:35:00,161.0,Website,Mobile,Social Media,4,Music,Pop,Click
265,357,2023-09-03,2023-09-03 17:54:00,2023-09-03 19:34:00,100.0,Website,Mobile,Social Media,4,Music,Pop,View
266,242,2023-09-03,2023-09-03 23:25:00,2023-09-04 01:00:00,95.0,Website,Mobile,Social Media,4,Movies,Comedy,Scroll
267,148,2023-09-03,2023-09-03 12:54:00,2023-09-03 13:41:00,47.0,Mobile App,Mobile,Organic Search,4,Music,RnB,Click
268,88,2023-09-03,2023-09-03 05:49:00,2023-09-03 08:57:00,188.0,Website,Mobile,Organic Search,4,Games,Action,Click
269,496,2023-09-03,2023-09-03 09:28:00,2023-09-03 12:28:00,180.0,Mobile App,Mobile,Social Media,4,Music,Pop,View
270,18,2023-09-03,2023-09-03 22:19:00,2023-09-04 01:29:00,190.0,Mobile App,Mobile,Social Media,5,Movies,Action,Scroll
271,369,2023-09-03,2023-09-03 03:54:00,2023-09-03 05:18:00,84.0,Website,Mobile,Paid Advertisement,3,TV Shows,Drama,Share & Save
272,50,2023-09-03,2023-09-03 13:08:00,2023-09-03 16:00:00,172.0,Website,Mobile,Paid Advertisement,5,Music,RnB,Search
273,442,2023-09-03,2023-09-03 09:11:00,2023-09-03 12:58:00,227.0,Mobile App,Tablet,Organic Search,5,Movies,Action,View
274,244,2023-09-03,2023-09-03 18:42:00,2023-09-03 19:46:00,64.0,Smart TV,Laptop,Paid Advertisement,5,TV Shows,Drama,View
275,489,2023-09-03,2023-09-03 00:54:00,2023-09-03 01:42:00,48.0,Mobile App,Mobile,Organic Search,1,Podcasts,Lifestyle,Click
276,40,2023-09-03,2023-09-03 10:23:00,2023-09-03 13:08:00,165.0,Smart TV,Mobile,Organic Search,5,Games,Action,Click
277,298,2023-09-03,2023-09-03 13:43:00,2023-09-03 14:44:00,61.0,Website,Mobile,Organic Search,4,Games,Reality,View
278,38,2023-09-03,2023-09-03 09:51:00,2023-09-03 12:46:00,175.0,Website,Mobile,Paid Advertisement,4,Movies,Drama,Click
279,76,2023-09-03,2023-09-03 04:32:00,2023-09-03 04:48:00,16.0,Website,Mobile,Organic Search,3,Movies,Documentary,View
280,409,2023-09-03,2023-09-03 14:42:00,2023-09-03 15:45:00,63.0,Website,Mobile,Paid Advertisement,4,Music,Pop,Share & Save
281,358,2023-09-03,2023-09-03 03:59:00,2023-09-03 06:50:00,171.0,Mobile App,Laptop,Paid Advertisement,1,Podcasts,Game Show,Scroll
282,188,2023-09-03,2023-09-03 04:30:00,2023-09-03 04:45:00,15.0,Website,Mobile,Paid Advertisement,2,Movies,Action,Click
283,223,2023-09-03,2023-09-03 11:57:00,2023-09-03 12:42:00,45.0,Website,Mobile,Social Media,1,TV Shows,Drama,Click
284,41,2023-09-03,2023-09-03 19:59:00,2023-09-03 23:12:00,193.0,Mobile App,Mobile,Social Media,4,Music,Hip Hop,Click
285,198,2023-09-03,2023-09-03 10:24:00,2023-09-03 10:35:00,11.0,Mobile App,Mobile,Paid Advertisement,4,Music,RnB,Scroll
286,320,2023-09-03,2023-09-03 19:54:00,2023-09-03 23:16:00,202.0,Website,Mobile,Social Media,2,Music,RnB,View
287,305,2023-09-03,2023-09-03 22:25:00,2023-09-04 01:31:00,186.0,Website,Mobile,Paid Advertisement,5,TV Shows,Animation,View
288,334,2023-09-03,2023-09-03 09:41:00,2023-09-03 10:02:00,21.0,Website,Laptop,Social Media,3,Movies,Animation,View
289,132,2023-09-03,2023-09-03 02:39:00,2023-09-03 02:55:00,16.0,Website,Tablet,Paid Advertisement,4,Movies,Documentary,Search
290,198,2023-09-03,2023-09-03 09:52:00,2023-09-03 12:27:00,155.0,Website,Laptop,Social Media,4,Music,Hip Hop,Scroll
291,47,2023-09-03,2023-09-03 03:18:00,2023-09-03 06:50:00,212.0,Website,Mobile,Paid Advertisement,4,Movies,Drama,Click
292,147,2023-09-03,2023-09-03 12:55:00,2023-09-03 15:43:00,168.0,Smart TV,Mobile,Social Media,3,Movies,Drama,Click
293,269,2023-09-03,2023-09-03 04:03:00,2023-09-03 04:53:00,50.0,Mobile App,Mobile,Social Media,2,TV Shows,Drama,View
294,90,2023-09-03,2023-09-03 01:54:00,2023-09-03 04:41:00,167.0,Mobile App,Laptop,Paid Advertisement,5,TV Shows,Action,Click
295,218,2023-09-03,2023-09-03 21:42:00,2023-09-03 23:30:00,108.0,Website,Laptop,Paid Advertisement,5,Music,Hip Hop,Click
296,427,2023-09-03,2023-09-03 07:21:00,2023-09-03 11:11:00,230.0,Mobile App,Mobile,Paid Advertisement,1,Games,Action,View
297,408,2023-09-03,2023-09-03 09:05:00,2023-09-03 09:10:00,5.0,Mobile App,Laptop,Social Media,1,TV Shows,Animation,Scroll
298,92,2023-09-03,2023-09-03 06:57:00,2023-09-03 07:16:00,19.0,Smart TV,Mobile,Social Media,4,TV Shows,Reality,Click
299,52,2023-09-03,2023-09-03 02:28:00,2023-09-03 06:09:00,221.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Animation,View
300,383,2023-09-04,2023-09-04 14:31:00,2023-09-04 18:00:00,209.0,Mobile App,Laptop,Social Media,5,Movies,Drama,Search
301,453,2023-09-04,2023-09-04 07:36:00,2023-09-04 09:39:00,123.0,Smart TV,Mobile,Paid Advertisement,1,Movies,Comedy,Click
302,495,2023-09-04,2023-09-04 10:08:00,2023-09-04 10:47:00,39.0,Mobile App,Tablet,Paid Advertisement,5,Movies,Action,Click
303,367,2023-09-04,2023-09-04 20:43:00,2023-09-04 23:41:00,178.0,Website,Laptop,Paid Advertisement,5,Music,Pop,View
304,329,2023-09-04,2023-09-04 11:58:00,2023-09-04 15:56:00,238.0,Mobile App,Tablet,Organic Search,1,Movies,Drama,View
305,305,2023-09-04,2023-09-04 03:56:00,2023-09-04 06:37:00,161.0,Mobile App,Mobile,Social Media,5,TV Shows,Action,View
306,327,2023-09-04,2023-09-04 02:38:00,2023-09-04 04:37:00,119.0,Mobile App,Laptop,Paid Advertisement,1,Podcasts,Lifestyle,Click
307,318,2023-09-04,2023-09-04 17:46:00,2023-09-04 21:04:00,198.0,Website,Mobile,Paid Advertisement,4,Podcasts,Game Show,Share & Save
308,294,2023-09-04,2023-09-04 16:45:00,2023-09-04 17:09:00,24.0,Website,Laptop,Paid Advertisement,4,Movies,Animation,View
309,257,2023-09-04,2023-09-04 06:47:00,2023-09-04 09:47:00,180.0,Website,Mobile,Social Media,5,Games,Reality,Share & Save
310,56,2023-09-04,2023-09-04 01:12:00,2023-09-04 03:33:00,141.0,Website,Tablet,Social Media,3,Music,Hip Hop,View
311,394,2023-09-04,2023-09-04 13:34:00,2023-09-04 16:51:00,197.0,Website,Mobile,Organic Search,4,Music,Pop,View
312,454,2023-09-04,2023-09-04 02:54:00,2023-09-04 05:49:00,175.0,Mobile App,Mobile,Social Media,5,Movies,Drama,View
313,29,2023-09-04,2023-09-04 11:29:00,2023-09-04 15:22:00,233.0,Mobile App,Tablet,Social Media,4,TV Shows,Reality,Click
314,166,2023-09-04,2023-09-04 20:44:00,2023-09-04 22:04:00,80.0,Smart TV,Mobile,Social Media,4,Music,Pop,Click
315,167,2023-09-04,2023-09-04 03:32:00,2023-09-04 04:18:00,46.0,Website,Laptop,Social Media,4,TV Shows,Animation,Scroll
316,419,2023-09-04,2023-09-04 04:05:00,2023-09-04 05:52:00,107.0,Mobile App,Laptop,Paid Advertisement,4,Music,Pop,Scroll
317,209,2023-09-04,2023-09-04 11:12:00,2023-09-04 15:08:00,236.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Animation,Scroll
318,416,2023-09-04,2023-09-04 18:02:00,2023-09-04 19:01:00,59.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Drama,Click
319,306,2023-09-04,2023-09-04 06:43:00,2023-09-04 08:48:00,125.0,Mobile App,Mobile,Social Media,5,Movies,Comedy,Scroll
320,481,2023-09-04,2023-09-04 12:27:00,2023-09-04 13:36:00,69.0,Website,Mobile,Paid Advertisement,3,Music,RnB,Scroll
321,68,2023-09-04,2023-09-04 04:23:00,2023-09-04 08:18:00,235.0,Mobile App,Mobile,Paid Advertisement,3,TV Shows,Animation,View
322,239,2023-09-04,2023-09-04 15:11:00,2023-09-04 18:10:00,179.0,Website,Mobile,Paid Advertisement,4,Movies,Drama,Scroll
323,337,2023-09-04,2023-09-04 07:41:00,2023-09-04 08:32:00,51.0,Mobile App,Mobile,Paid Advertisement,4,Music,RnB,Click
324,52,2023-09-04,2023-09-04 07:07:00,2023-09-04 08:51:00,104.0,Website,Laptop,Organic Search,1,Music,RnB,Click
325,6,2023-09-04,2023-09-04 04:18:00,2023-09-04 08:17:00,239.0,Smart TV,Mobile,Paid Advertisement,1,Games,Reality,Click
326,223,2023-09-04,2023-09-04 11:13:00,2023-09-04 15:04:00,231.0,Mobile App,Tablet,Organic Search,1,TV Shows,Drama,Scroll
327,343,2023-09-04,2023-09-04 04:10:00,2023-09-04 06:04:00,114.0,Mobile App,Mobile,Social Media,3,Movies,Drama,Scroll
328,381,2023-09-04,2023-09-04 22:42:00,2023-09-04 23:39:00,57.0,Mobile App,Mobile,Social Media,5,Music,Pop,View
329,368,2023-09-04,2023-09-04 15:42:00,2023-09-04 19:25:00,223.0,Mobile App,Laptop,Social Media,4,Movies,Animation,Scroll
330,465,2023-09-04,2023-09-04 07:57:00,2023-09-04 09:21:00,84.0,Smart TV,Laptop,Paid Advertisement,5,Games,Action,Search
331,33,2023-09-04,2023-09-04 18:18:00,2023-09-04 19:40:00,82.0,Mobile App,Mobile,Paid Advertisement,5,TV Shows,Drama,View
332,26,2023-09-04,2023-09-04 12:18:00,2023-09-04 14:50:00,152.0,Smart TV,Tablet,Social Media,1,Music,Hip Hop,View
333,254,2023-09-04,2023-09-04 07:53:00,2023-09-04 11:50:00,237.0,Website,Laptop,Paid Advertisement,4,Music,RnB,Click
334,13,2023-09-04,2023-09-04 02:04:00,2023-09-04 02:29:00,25.0,Mobile App,Laptop,Paid Advertisement,1,Podcasts,Lifestyle,View
335,265,2023-09-04,2023-09-04 18:52:00,2023-09-04 22:14:00,202.0,Mobile App,Mobile,Organic Search,4,Music,Pop,Click
336,187,2023-09-04,2023-09-04 09:42:00,2023-09-04 12:15:00,153.0,Website,Mobile,Paid Advertisement,4,Music,RnB,Search
337,162,2023-09-04,2023-09-04 04:23:00,2023-09-04 04:52:00,29.0,Mobile App,Mobile,Social Media,3,TV Shows,Action,Search
338,444,2023-09-04,2023-09-04 21:53:00,2023-09-04 22:05:00,12.0,Mobile App,Mobile,Social Media,5,Games,Action,Search
339,37,2023-09-04,2023-09-04 06:56:00,2023-09-04 08:30:00,94.0,Mobile App,Mobile,Social Media,1,Music,RnB,View
340,468,2023-09-04,2023-09-04 14:27:00,2023-09-04 18:16:00,229.0,Website,Laptop,Social Media,3,TV Shows,Animation,Share & Save
341,413,2023-09-04,2023-09-04 21:10:00,2023-09-05 00:06:00,176.0,Mobile App,Tablet,Paid Advertisement,2,Music,RnB,Click
342,489,2023-09-04,2023-09-04 23:50:00,2023-09-05 02:50:00,180.0,Smart TV,Mobile,Paid Advertisement,4,TV Shows,Reality,View
343,381,2023-09-04,2023-09-04 09:29:00,2023-09-04 11:08:00,99.0,Smart TV,Mobile,Social Media,3,TV Shows,Drama,View
344,115,2023-09-04,2023-09-04 16:04:00,2023-09-04 19:25:00,201.0,Website,Mobile,Paid Advertisement,1,Music,Pop,View
345,177,2023-09-04,2023-09-04 22:54:00,2023-09-04 23:27:00,33.0,Website,Mobile,Paid Advertisement,3,Music,Hip Hop,View
346,51,2023-09-04,2023-09-04 10:39:00,2023-09-04 10:52:00,13.0,Smart TV,Mobile,Paid Advertisement,1,Movies,Comedy,Search
347,428,2023-09-04,2023-09-04 11:03:00,2023-09-04 11:31:00,28.0,Smart TV,Laptop,Organic Search,3,Music,RnB,Share & Save
348,89,2023-09-04,2023-09-04 13:59:00,2023-09-04 14:29:00,30.0,Mobile App,Mobile,Paid Advertisement,2,TV Shows,Drama,View
349,151,2023-09-04,2023-09-04 17:30:00,2023-09-04 19:06:00,96.0,Mobile App,Mobile,Social Media,3,Movies,Drama,View
350,326,2023-09-04,2023-09-04 21:11:00,2023-09-04 23:10:00,119.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Animation,View
351,77,2023-09-04,2023-09-04 18:57:00,2023-09-04 20:58:00,121.0,Website,Mobile,Paid Advertisement,5,TV Shows,Comedy,Scroll
352,183,2023-09-04,2023-09-04 14:52:00,2023-09-04 15:38:00,46.0,Mobile App,Mobile,Paid Advertisement,5,Podcasts,News and Politics,Click
353,418,2023-09-04,2023-09-04 12:44:00,2023-09-04 14:30:00,106.0,Website,Tablet,Social Media,1,Movies,Comedy,View
354,411,2023-09-04,2023-09-04 15:36:00,2023-09-04 17:07:00,91.0,Mobile App,Mobile,Paid Advertisement,4,Music,Hip Hop,Share & Save
355,277,2023-09-04,2023-09-04 13:06:00,2023-09-04 16:02:00,176.0,Website,Mobile,Paid Advertisement,1,Music,Rock,View
356,247,2023-09-04,2023-09-04 19:09:00,2023-09-04 20:40:00,91.0,Mobile App,Mobile,Organic Search,5,TV Shows,Drama,View
357,124,2023-09-04,2023-09-04 03:46:00,2023-09-04 06:24:00,158.0,Website,Mobile,Social Media,4,Music,Hip Hop,Scroll
358,234,2023-09-04,2023-09-04 21:38:00,2023-09-05 00:18:00,160.0,Mobile App,Tablet,Social Media,4,Movies,Action,View
359,391,2023-09-04,2023-09-04 01:22:00,2023-09-04 02:53:00,91.0,Smart TV,Mobile,Social Media,2,Music,Pop,Search
360,290,2023-09-04,2023-09-04 16:14:00,2023-09-04 17:57:00,103.0,Mobile App,Mobile,Paid Advertisement,1,Movies,Animation,View
361,419,2023-09-04,2023-09-04 20:36:00,2023-09-04 21:08:00,32.0,Website,Mobile,Paid Advertisement,1,Music,Hip Hop,Share & Save
362,126,2023-09-04,2023-09-04 17:18:00,2023-09-04 19:50:00,152.0,Website,Mobile,Paid Advertisement,4,Music,Hip Hop,Click
363,180,2023-09-04,2023-09-04 13:11:00,2023-09-04 13:24:00,13.0,Mobile App,Laptop,Paid Advertisement,2,Podcasts,Game Show,Click
364,497,2023-09-04,2023-09-04 15:46:00,2023-09-04 16:04:00,18.0,Mobile App,Mobile,Paid Advertisement,1,Music,RnB,View
365,300,2023-09-04,2023-09-04 19:30:00,2023-09-04 20:31:00,61.0,Mobile App,Laptop,Organic Search,4,Movies,Drama,Scroll
366,473,2023-09-04,2023-09-04 21:16:00,2023-09-05 01:03:00,227.0,Website,Mobile,Social Media,4,Games,Action,View
367,60,2023-09-04,2023-09-04 03:32:00,2023-09-04 07:15:00,223.0,Mobile App,Laptop,Organic Search,4,Music,RnB,View
368,190,2023-09-04,2023-09-04 14:19:00,2023-09-04 15:04:00,45.0,Mobile App,Laptop,Organic Search,4,Music,RnB,Share & Save
369,250,2023-09-04,2023-09-04 23:33:00,2023-09-05 00:00:00,27.0,Smart TV,Laptop,Paid Advertisement,3,TV Shows,Drama,Search
370,335,2023-09-04,2023-09-04 16:09:00,2023-09-04 19:49:00,220.0,Mobile App,Laptop,Paid Advertisement,5,Movies,Animation,Click
371,328,2023-09-04,2023-09-04 14:03:00,2023-09-04 15:10:00,67.0,Website,Laptop,Social Media,3,Podcasts,News and Politics,View
372,447,2023-09-04,2023-09-04 16:06:00,2023-09-04 17:46:00,100.0,Mobile App,Mobile,Organic Search,1,TV Shows,Action,Scroll
373,349,2023-09-04,2023-09-04 07:06:00,2023-09-04 07:55:00,49.0,Mobile App,Mobile,Organic Search,1,Movies,Action,Search
